3 phase apparent power all meters exported from database
Time,AG_SCIENCE__MCC_MTR,BIOMEDICAL_SCIENCE_CH_MTR_1,BIOMEDICAL_SCIENCE_CH_MTR_2,BIOMEDICAL_SCIENCE_MAIN_A_MTR,BIOMEDICAL_SCIENCE_MAIN_B_MTR,BIOMEDICAL_SCIENCE_MCC_A_MTR,HAMILTON_LIB_PH_III_CH_1_MTR,HAMILTON_LIB_PH_III_CH_2_MTR,HAMILTON_LIB_PH_III_CH_3_MTR,HAMILTON_LIB_PH_III_MAIN_1_MTR,HAMILTON_LIB_PH_III_MAIN_2_MTR,HAMILTON_LIB_PH_III_MCC_AC1_MTR,HAMILTON_LIB_PH_III_MCC_AC2_MTR
Aug 11 24  11:32,139510.00,0.00,289840.00,734460.00,45680.00,153940.00,0.00,134350.00,1490.00,321830.00,84680.00,58270.00,27630.00
Aug 11 24  11:33,147460.00,0.00,289530.00,733340.00,45520.00,153520.00,0.00,129530.00,1490.00,316940.00,84960.00,58270.00,27630.00
Aug 11 24  11:34,150280.00,0.00,287240.00,728950.00,44830.00,149230.00,0.00,129530.00,1490.00,305200.00,84750.00,57580.00,27630.00
Aug 11 24  11:35,148390.00,0.00,289190.00,734220.00,46370.00,151050.00,0.00,129530.00,1490.00,313870.00,84600.00,57580.00,26550.00
Aug 11 24  11:36,149560.00,0.00,291820.00,736330.00,44490.00,153500.00,0.00,125890.00,1850.00,309820.00,84640.00,57580.00,26550.00
Aug 11 24  11:37,130490.00,0.00,290820.00,742800.00,41560.00,153550.00,0.00,125890.00,1850.00,316550.00,84590.00,57590.00,25670.00
Aug 11 24  11:38,123480.00,0.00,290340.00,732300.00,41770.00,153760.00,0.00,125890.00,1850.00,309710.00,84600.00,57590.00,25670.00
Aug 11 24  11:39,134570.00,0.00,290510.00,734400.00,41660.00,153390.00,0.00,125440.00,1800.00,318070.00,84520.00,57590.00,25670.00
Aug 11 24  11:40,144610.00,0.00,290430.00,737920.00,42100.00,152490.00,0.00,125440.00,1800.00,321330.00,84620.00,58200.00,24620.00
Aug 11 24  11:41,148310.00,0.00,290630.00,739120.00,41560.00,152730.00,0.00,126690.00,1800.00,318890.00,84620.00,58200.00,24620.00
Aug 11 24  11:42,134520.00,0.00,290250.00,736450.00,42780.00,152400.00,0.00,126690.00,1800.00,328140.00,84150.00,57900.00,24620.00
Aug 11 24  11:43,131000.00,0.00,287910.00,701920.00,42030.00,150350.00,0.00,126690.00,1800.00,315530.00,84040.00,57900.00,24520.00
Aug 11 24  11:44,138580.00,0.00,290450.00,715330.00,42550.00,149400.00,0.00,127190.00,1810.00,319780.00,84550.00,57900.00,24520.00
Aug 11 24  11:45,130390.00,0.00,293550.00,714370.00,41530.00,152920.00,0.00,127190.00,1810.00,323900.00,84300.00,58310.00,24520.00
Aug 11 24  11:46,136470.00,0.00,293580.00,714460.00,40040.00,153800.00,0.00,127190.00,1810.00,320430.00,86440.00,58310.00,23900.00
Aug 11 24  11:47,146080.00,0.00,292700.00,715020.00,42550.00,153150.00,0.00,129220.00,1800.00,329010.00,84590.00,58310.00,23900.00
Aug 11 24  11:48,128820.00,0.00,293090.00,715340.00,42380.00,153720.00,0.00,129220.00,1800.00,330570.00,84480.00,58160.00,23090.00
Aug 11 24  11:49,129630.00,0.00,292250.00,715160.00,42270.00,153270.00,0.00,132120.00,1800.00,339400.00,85800.00,58160.00,23090.00
Aug 11 24  11:50,131530.00,0.00,291110.00,708740.00,44240.00,152970.00,0.00,132120.00,1800.00,330840.00,84560.00,58160.00,23090.00
Aug 11 24  11:51,142380.00,0.00,292590.00,717150.00,42150.00,152530.00,0.00,132120.00,1800.00,339270.00,84450.00,58160.00,22890.00
Aug 11 24  11:52,144460.00,0.00,292050.00,724090.00,42990.00,151490.00,0.00,136140.00,1800.00,347400.00,84530.00,58160.00,22890.00
Aug 11 24  11:53,128810.00,0.00,289890.00,737900.00,42760.00,149190.00,0.00,136140.00,1490.00,352050.00,84330.00,58560.00,22890.00
Aug 11 24  11:54,142340.00,0.00,293800.00,738730.00,42940.00,151080.00,0.00,136140.00,1490.00,353410.00,84270.00,58560.00,23040.00
Aug 11 24  11:55,128620.00,0.00,293340.00,737490.00,42740.00,153210.00,0.00,135730.00,1490.00,348950.00,84480.00,58560.00,23040.00
Aug 11 24  11:56,137420.00,0.00,292930.00,736090.00,40970.00,153810.00,0.00,135730.00,1490.00,355150.00,85230.00,57980.00,23880.00
Aug 11 24  11:57,146530.00,0.00,291500.00,737700.00,39240.00,154340.00,0.00,135470.00,1490.00,361880.00,85550.00,57980.00,23880.00
Aug 11 24  11:58,140080.00,0.00,291180.00,739140.00,37310.00,154960.00,0.00,135470.00,1490.00,344220.00,85510.00,57980.00,23880.00
Aug 11 24  11:59,146240.00,0.00,290260.00,746030.00,40210.00,152300.00,0.00,135470.00,1490.00,361440.00,84470.00,58260.00,24930.00
Aug 11 24  12:00,152080.00,0.00,288560.00,735640.00,40270.00,151800.00,0.00,136220.00,1490.00,351250.00,84890.00,58260.00,24930.00
Aug 11 24  12:01,153420.00,0.00,289990.00,728360.00,40550.00,151830.00,0.00,136220.00,1490.00,361230.00,84390.00,58660.00,24930.00
Aug 11 24  12:02,131420.00,0.00,290680.00,730370.00,41160.00,152080.00,0.00,136220.00,1490.00,349960.00,86870.00,58660.00,25480.00
Aug 11 24  12:03,125650.00,0.00,289820.00,731680.00,41590.00,149330.00,0.00,135750.00,1490.00,349700.00,84640.00,58660.00,25480.00
Aug 11 24  12:04,138360.00,0.00,293470.00,735820.00,40740.00,152150.00,0.00,135750.00,1490.00,346690.00,84460.00,58760.00,26670.00
Aug 11 24  12:05,144900.00,0.00,290900.00,734260.00,40080.00,154720.00,0.00,135750.00,1490.00,352650.00,84950.00,58760.00,26670.00
Aug 11 24  12:06,130110.00,0.00,291650.00,747670.00,40740.00,155490.00,0.00,136740.00,1800.00,353170.00,85430.00,58760.00,26670.00
Aug 11 24  12:07,140400.00,0.00,290800.00,732960.00,42020.00,155030.00,0.00,136740.00,1800.00,361060.00,85070.00,58460.00,26610.00
Aug 11 24  12:08,133160.00,0.00,290100.00,732750.00,41430.00,154130.00,0.00,140440.00,1800.00,366460.00,84860.00,58460.00,26610.00
Aug 11 24  12:09,134190.00,0.00,290170.00,733800.00,41970.00,152780.00,0.00,140440.00,1800.00,362830.00,84900.00,58460.00,26610.00
Aug 11 24  12:10,134900.00,0.00,289610.00,740900.00,41420.00,153820.00,0.00,140440.00,1800.00,366770.00,84440.00,58460.00,25980.00
Aug 11 24  12:11,129620.00,0.00,290640.00,734140.00,41850.00,153330.00,0.00,141120.00,1790.00,365780.00,84490.00,58460.00,25980.00
Aug 11 24  12:12,139280.00,0.00,288750.00,731360.00,41740.00,151620.00,0.00,141120.00,1790.00,363890.00,84590.00,58640.00,25980.00
Aug 11 24  12:13,147850.00,0.00,286230.00,728910.00,41630.00,147530.00,0.00,141120.00,1790.00,369510.00,84430.00,58640.00,25900.00
Aug 11 24  12:14,149680.00,0.00,290430.00,728320.00,43660.00,150310.00,0.00,141890.00,1790.00,358250.00,85050.00,58640.00,25900.00
Aug 11 24  12:15,134300.00,0.00,288630.00,729520.00,43330.00,150420.00,0.00,141890.00,1790.00,373810.00,84770.00,58590.00,25570.00
Aug 11 24  12:16,134790.00,0.00,288870.00,733060.00,43420.00,152330.00,0.00,140720.00,1790.00,384380.00,85020.00,58590.00,25570.00
Aug 11 24  12:17,144850.00,0.00,289390.00,736390.00,43380.00,151180.00,0.00,140720.00,1800.00,380350.00,84970.00,58600.00,25570.00
Aug 11 24  12:18,146600.00,0.00,289810.00,735200.00,42270.00,153690.00,0.00,140720.00,1800.00,369190.00,87230.00,58600.00,25150.00
Aug 11 24  12:19,146780.00,0.00,289650.00,731170.00,41440.00,153430.00,0.00,141840.00,1800.00,384080.00,84620.00,58600.00,25150.00
Aug 11 24  12:20,131060.00,0.00,289720.00,741970.00,41930.00,154100.00,0.00,141840.00,1800.00,373650.00,84860.00,59180.00,25150.00
Aug 11 24  12:21,141930.00,0.00,289800.00,738040.00,40850.00,154930.00,0.00,141840.00,1800.00,373900.00,84660.00,59180.00,25410.00
Aug 11 24  12:22,133020.00,0.00,288620.00,709510.00,41560.00,152720.00,0.00,141360.00,1490.00,370840.00,84670.00,59180.00,25410.00
Aug 11 24  12:23,140800.00,0.00,285690.00,701410.00,41710.00,148550.00,0.00,141360.00,1490.00,364770.00,84610.00,58900.00,24740.00
Aug 11 24  12:24,133500.00,0.00,291640.00,716610.00,39660.00,151420.00,0.00,141360.00,1490.00,360310.00,85110.00,58900.00,24740.00
Aug 11 24  12:25,133010.00,0.00,290960.00,708540.00,41060.00,152600.00,0.00,141600.00,1490.00,362500.00,84960.00,58900.00,24740.00
Aug 11 24  12:26,145440.00,0.00,292320.00,708790.00,42700.00,155560.00,0.00,141600.00,1490.00,367120.00,84370.00,59120.00,25050.00
Aug 11 24  12:27,145910.00,0.00,291590.00,715880.00,42050.00,153580.00,0.00,141460.00,1490.00,378120.00,85010.00,59120.00,25050.00
Aug 11 24  12:28,129380.00,0.00,291110.00,712150.00,41650.00,154490.00,0.00,141460.00,1490.00,363870.00,84840.00,59190.00,25050.00
Aug 11 24  12:29,142330.00,0.00,291380.00,716590.00,42170.00,153580.00,0.00,141460.00,1490.00,372730.00,85050.00,59190.00,25210.00
Aug 11 24  12:30,144990.00,0.00,291130.00,737850.00,43930.00,153640.00,0.00,140380.00,1490.00,379130.00,85340.00,59190.00,25210.00
Aug 11 24  12:31,151320.00,0.00,291120.00,733400.00,41990.00,152930.00,0.00,140380.00,1490.00,371980.00,84810.00,58890.00,25210.00
Aug 11 24  12:32,147740.00,0.00,288360.00,725420.00,41900.00,149030.00,0.00,140380.00,1490.00,373300.00,84970.00,58890.00,25490.00
Aug 11 24  12:33,145250.00,0.00,290740.00,731970.00,42060.00,151720.00,0.00,140250.00,1490.00,369450.00,84590.00,58890.00,25490.00
Aug 11 24  12:34,143130.00,0.00,289090.00,739280.00,41750.00,151760.00,0.00,140250.00,1490.00,376310.00,86740.00,58880.00,24870.00
Aug 11 24  12:35,143660.00,0.00,288730.00,733830.00,41480.00,154150.00,0.00,140600.00,1490.00,378770.00,84650.00,58880.00,24870.00
Aug 11 24  12:36,122900.00,0.00,289900.00,735400.00,38230.00,153120.00,0.00,140600.00,1810.00,389300.00,84650.00,58860.00,24870.00
Aug 11 24  12:37,119080.00,0.00,288070.00,729780.00,38550.00,153440.00,0.00,140600.00,1810.00,379530.00,84240.00,58860.00,24350.00
Aug 11 24  12:38,132760.00,0.00,289420.00,730200.00,37890.00,153470.00,0.00,139010.00,1810.00,372660.00,84550.00,58860.00,24350.00
Aug 11 24  12:39,123450.00,0.00,290400.00,735170.00,38400.00,153290.00,0.00,139010.00,1790.00,395120.00,84620.00,58840.00,24350.00
Aug 11 24  12:40,135480.00,0.00,286450.00,729400.00,38600.00,149400.00,0.00,139010.00,1790.00,377860.00,84550.00,58840.00,24640.00
Aug 11 24  12:41,141370.00,0.00,289460.00,740760.00,41280.00,152270.00,0.00,137910.00,1800.00,370020.00,84590.00,58840.00,24640.00
Aug 11 24  12:42,143300.00,0.00,290820.00,730490.00,39650.00,153070.00,0.00,137910.00,1800.00,364220.00,84400.00,58860.00,24180.00
Aug 11 24  12:43,145670.00,0.00,289340.00,727790.00,40840.00,152750.00,0.00,137910.00,1800.00,359160.00,84450.00,58860.00,24180.00
Aug 11 24  12:44,127310.00,0.00,288900.00,729780.00,40740.00,155270.00,0.00,138030.00,1800.00,357810.00,84550.00,58860.00,24180.00
Aug 11 24  12:45,128510.00,0.00,288670.00,735230.00,43750.00,153680.00,0.00,138030.00,1800.00,342210.00,84280.00,61810.00,23950.00
Aug 11 24  12:46,126350.00,0.00,290070.00,737880.00,43270.00,154380.00,0.00,133920.00,1800.00,343870.00,84520.00,61810.00,23950.00
Aug 11 24  12:47,124520.00,0.00,289920.00,734980.00,41560.00,153060.00,0.00,133920.00,1800.00,347520.00,84350.00,58350.00,23950.00
Aug 11 24  12:48,133510.00,0.00,289990.00,738590.00,42650.00,153370.00,0.00,133920.00,1800.00,356680.00,84450.00,58350.00,23550.00
Aug 11 24  12:49,135340.00,0.00,288340.00,727950.00,41840.00,151100.00,0.00,130920.00,1800.00,346530.00,84470.00,58350.00,23550.00
Aug 11 24  12:50,128950.00,0.00,287280.00,722060.00,39710.00,149710.00,0.00,130920.00,1490.00,338200.00,86550.00,58520.00,23550.00
Aug 11 24  12:51,126210.00,0.00,289980.00,733640.00,40210.00,150770.00,0.00,130920.00,1490.00,339300.00,85300.00,58520.00,23690.00
Aug 11 24  12:52,128330.00,0.00,289120.00,731150.00,38800.00,151680.00,0.00,130160.00,1490.00,345120.00,85010.00,58520.00,23690.00
Aug 11 24  12:53,141670.00,0.00,289200.00,712250.00,39070.00,154080.00,0.00,130160.00,1490.00,343840.00,85340.00,58170.00,23210.00
Aug 11 24  12:54,139750.00,0.00,290560.00,705340.00,38790.00,153210.00,0.00,128560.00,1490.00,352560.00,84680.00,58170.00,23210.00
Aug 11 24  12:55,127950.00,0.00,290720.00,717720.00,39290.00,154300.00,0.00,128560.00,1490.00,348650.00,84910.00,58170.00,23210.00
Aug 11 24  12:56,129060.00,0.00,290990.00,711620.00,38400.00,153380.00,0.00,128560.00,1490.00,351430.00,84620.00,58030.00,21980.00
Aug 11 24  12:57,140990.00,0.00,290150.00,708600.00,39530.00,153010.00,0.00,129580.00,1490.00,337390.00,84540.00,58030.00,21980.00
Aug 11 24  12:58,130440.00,0.00,291460.00,710490.00,37350.00,151900.00,0.00,129580.00,1500.00,346520.00,84670.00,58580.00,21980.00
Aug 11 24  12:59,140380.00,0.00,291190.00,714130.00,40970.00,151440.00,0.00,129580.00,1500.00,348240.00,84560.00,58580.00,22220.00
Aug 11 24  13:00,147720.00,0.00,292960.00,706630.00,40060.00,151190.00,0.00,129570.00,1500.00,339130.00,84450.00,58580.00,22220.00
Aug 11 24  13:01,147780.00,0.00,292350.00,706430.00,38970.00,151190.00,0.00,129570.00,1490.00,343610.00,84650.00,57840.00,22220.00
Aug 11 24  13:02,136500.00,0.00,291600.00,720590.00,38120.00,152930.00,0.00,129570.00,1490.00,339070.00,84650.00,57840.00,20800.00
Aug 11 24  13:03,138590.00,0.00,292070.00,736920.00,37670.00,153460.00,0.00,130110.00,1850.00,332880.00,84610.00,57840.00,20800.00
Aug 11 24  13:04,141640.00,0.00,291860.00,735040.00,37760.00,154240.00,0.00,130110.00,1850.00,337530.00,84810.00,57950.00,21090.00
Aug 11 24  13:05,145190.00,0.00,290590.00,734420.00,36680.00,152430.00,0.00,130020.00,1850.00,325630.00,84440.00,57950.00,21090.00
Aug 11 24  13:06,131840.00,0.00,289640.00,729300.00,35340.00,151920.00,0.00,130020.00,1800.00,328230.00,86450.00,57950.00,21090.00
Aug 11 24  13:07,140720.00,0.00,287990.00,722050.00,36010.00,147740.00,0.00,130020.00,1800.00,322080.00,84700.00,58100.00,21250.00
Aug 11 24  13:08,141160.00,0.00,291300.00,733780.00,35270.00,150900.00,0.00,131040.00,1800.00,333620.00,84960.00,58100.00,21250.00
Aug 11 24  13:09,122760.00,0.00,288840.00,740050.00,34830.00,152680.00,0.00,131040.00,1810.00,335050.00,84640.00,58090.00,21250.00
Aug 11 24  13:10,126180.00,0.00,289260.00,736510.00,35340.00,152370.00,0.00,131040.00,1810.00,328620.00,85090.00,58090.00,20540.00
Aug 11 24  13:11,135800.00,0.00,291090.00,736480.00,33150.00,153690.00,0.00,132500.00,1810.00,340780.00,84870.00,58090.00,20540.00
Aug 11 24  13:12,145710.00,0.00,289950.00,731770.00,33400.00,153620.00,0.00,132500.00,1820.00,336740.00,84660.00,58070.00,20540.00
Aug 11 24  13:13,143160.00,0.00,290260.00,734240.00,34940.00,153660.00,0.00,132500.00,1820.00,351180.00,84870.00,58070.00,20870.00
Aug 11 24  13:14,135770.00,0.00,289740.00,731820.00,37650.00,150660.00,0.00,135040.00,1820.00,347110.00,84470.00,58070.00,20870.00
Aug 11 24  13:15,129920.00,0.00,288510.00,729120.00,35430.00,149370.00,0.00,135040.00,1820.00,346770.00,84790.00,58350.00,21290.00
Aug 11 24  13:16,144830.00,0.00,292210.00,745380.00,35670.00,151860.00,0.00,138040.00,1820.00,360740.00,84480.00,58350.00,21290.00
Aug 11 24  13:17,148760.00,0.00,290900.00,732330.00,36780.00,151870.00,0.00,138040.00,1820.00,349490.00,86710.00,58350.00,21290.00
Aug 11 24  13:18,149570.00,0.00,290910.00,729060.00,41480.00,153040.00,0.00,138040.00,1820.00,359300.00,84600.00,58670.00,22740.00
Aug 11 24  13:19,128460.00,0.00,290360.00,730420.00,40860.00,153570.00,0.00,140770.00,1820.00,356020.00,84490.00,58670.00,22740.00
Aug 11 24  13:20,139020.00,0.00,291610.00,734720.00,39700.00,153170.00,0.00,140770.00,1500.00,368220.00,84530.00,58990.00,22740.00
Aug 11 24  13:21,142440.00,0.00,289950.00,738400.00,42540.00,154470.00,0.00,140770.00,1500.00,367690.00,84440.00,58990.00,22720.00
Aug 11 24  13:22,130870.00,0.00,291250.00,735340.00,40600.00,153180.00,0.00,145240.00,1500.00,377050.00,84920.00,58990.00,22720.00
Aug 11 24  13:23,131100.00,0.00,291110.00,737480.00,40580.00,152010.00,0.00,145240.00,1500.00,371470.00,84980.00,59290.00,22720.00
Aug 11 24  13:24,142400.00,0.00,287790.00,726090.00,41070.00,150510.00,0.00,145240.00,1500.00,361060.00,85000.00,59290.00,23340.00
Aug 11 24  13:25,144620.00,0.00,290030.00,733610.00,39940.00,150610.00,0.00,145530.00,1500.00,373880.00,85040.00,59290.00,23340.00
Aug 11 24  13:26,129220.00,0.00,291420.00,736170.00,40690.00,154160.00,0.00,145530.00,1500.00,359580.00,84640.00,59020.00,24650.00
Aug 11 24  13:27,134550.00,0.00,289890.00,733350.00,39060.00,152100.00,0.00,145590.00,1500.00,365760.00,84830.00,59020.00,24650.00
Aug 11 24  13:28,140410.00,0.00,288740.00,733560.00,40050.00,154220.00,0.00,145590.00,1500.00,369260.00,84400.00,59020.00,24650.00
Aug 11 24  13:29,140400.00,0.00,289780.00,731760.00,36280.00,153470.00,0.00,145590.00,1500.00,367940.00,84560.00,59040.00,25650.00
Aug 11 24  13:30,133960.00,0.00,289790.00,715010.00,36670.00,153610.00,0.00,145670.00,1500.00,360900.00,84470.00,59040.00,25650.00
Aug 11 24  13:31,135520.00,0.00,289600.00,717280.00,37760.00,153820.00,0.00,145670.00,1510.00,370140.00,84570.00,59000.00,25650.00
Aug 11 24  13:32,138420.00,0.00,291990.00,707880.00,36980.00,151140.00,0.00,145670.00,1510.00,372250.00,84630.00,59000.00,27310.00
Aug 11 24  13:33,129420.00,0.00,292230.00,708320.00,38350.00,151230.00,0.00,145580.00,1510.00,370450.00,86290.00,59000.00,27310.00
Aug 11 24  13:34,140070.00,0.00,292000.00,710600.00,36290.00,153350.00,0.00,145580.00,1820.00,374420.00,84860.00,58890.00,27310.00
Aug 11 24  13:35,152460.00,0.00,292000.00,707050.00,36410.00,153890.00,0.00,145580.00,1820.00,387840.00,84570.00,58890.00,27250.00
Aug 11 24  13:36,156040.00,0.00,292040.00,712750.00,36130.00,154640.00,0.00,144020.00,1810.00,380130.00,84600.00,58890.00,27250.00
Aug 11 24  13:37,123540.00,0.00,291540.00,737550.00,38300.00,153030.00,0.00,144020.00,1810.00,364590.00,84820.00,58830.00,28340.00
Aug 11 24  13:38,137480.00,0.00,291620.00,744950.00,38530.00,151300.00,0.00,144020.00,1810.00,377090.00,84670.00,58830.00,28340.00
Aug 11 24  13:39,151020.00,0.00,294020.00,738400.00,38750.00,151610.00,0.00,139540.00,1820.00,375140.00,84670.00,58830.00,28340.00
Aug 11 24  13:40,124690.00,0.00,291240.00,736190.00,37830.00,153230.00,0.00,139540.00,1820.00,387730.00,84270.00,58960.00,28480.00
Aug 11 24  13:41,129410.00,0.00,290070.00,729860.00,36090.00,153370.00,0.00,137890.00,1820.00,388300.00,84310.00,58960.00,28480.00
Aug 11 24  13:42,143930.00,0.00,291430.00,732710.00,36170.00,153550.00,0.00,137890.00,1820.00,365910.00,84890.00,58960.00,28480.00
Aug 11 24  13:43,151000.00,0.00,289610.00,731810.00,37320.00,152120.00,0.00,137890.00,1820.00,359580.00,84320.00,58540.00,28030.00
Aug 11 24  13:44,132700.00,0.00,289490.00,732890.00,38840.00,150100.00,0.00,135310.00,1820.00,351570.00,84680.00,58540.00,28030.00
Aug 11 24  13:45,128860.00,0.00,289380.00,737840.00,39110.00,150140.00,0.00,135310.00,1810.00,343320.00,84610.00,58650.00,28030.00
Aug 11 24  13:46,132150.00,0.00,292810.00,738300.00,38280.00,152780.00,0.00,135310.00,1810.00,348180.00,84460.00,58650.00,28710.00
Aug 11 24  13:47,143500.00,0.00,290210.00,731190.00,38330.00,153330.00,0.00,134640.00,1810.00,327550.00,84720.00,58650.00,28710.00
Aug 11 24  13:48,135090.00,0.00,289580.00,730780.00,36490.00,153360.00,0.00,134640.00,1510.00,331360.00,84640.00,57870.00,28710.00
Aug 11 24  13:49,130340.00,0.00,291420.00,743110.00,36860.00,156530.00,0.00,134640.00,1510.00,318810.00,86550.00,57870.00,28300.00
Aug 11 24  13:50,143540.00,0.00,289650.00,736550.00,35920.00,153930.00,0.00,131890.00,1510.00,316430.00,84240.00,57870.00,28300.00
Aug 11 24  13:51,135860.00,0.00,289900.00,735550.00,36290.00,153610.00,0.00,131890.00,1510.00,312250.00,84550.00,58060.00,28050.00
Aug 11 24  13:52,133550.00,0.00,291420.00,742240.00,36220.00,153270.00,0.00,131890.00,1510.00,319650.00,84410.00,58060.00,28050.00
Aug 11 24  13:53,125750.00,0.00,288370.00,724490.00,35530.00,148150.00,0.00,130440.00,1520.00,317520.00,84550.00,58060.00,28050.00
Aug 11 24  13:54,129540.00,0.00,293410.00,734870.00,37710.00,151710.00,0.00,130440.00,1520.00,317640.00,84510.00,57760.00,28440.00
Aug 11 24  13:55,144260.00,0.00,291900.00,736200.00,38860.00,153820.00,0.00,130510.00,1520.00,332170.00,84350.00,57760.00,28440.00
Aug 11 24  13:56,134320.00,0.00,290690.00,733700.00,40790.00,152830.00,0.00,130510.00,1500.00,330140.00,84900.00,58030.00,28440.00
Aug 11 24  13:57,131740.00,0.00,290550.00,736640.00,39800.00,154000.00,0.00,130510.00,1500.00,323840.00,84650.00,58030.00,26540.00
Aug 11 24  13:58,145740.00,0.00,291630.00,705970.00,39110.00,153590.00,0.00,131530.00,1500.00,330520.00,84440.00,58030.00,26540.00
Aug 11 24  13:59,134830.00,0.00,292320.00,718860.00,40330.00,153720.00,0.00,131530.00,1520.00,330820.00,84610.00,58420.00,26540.00
Aug 11 24  14:00,146990.00,0.00,292210.00,711490.00,40460.00,155090.00,0.00,131530.00,1520.00,332620.00,84360.00,58420.00,26390.00
Aug 11 24  14:01,149440.00,0.00,293440.00,712510.00,41770.00,152510.00,0.00,132760.00,1510.00,336930.00,84510.00,58420.00,26390.00
Aug 11 24  14:02,158770.00,0.00,289820.00,706850.00,40040.00,149240.00,0.00,132760.00,1510.00,336080.00,84440.00,58470.00,26390.00
Aug 11 24  14:03,129370.00,0.00,290990.00,707010.00,40720.00,149780.00,0.00,132760.00,1510.00,348890.00,84100.00,58470.00,27560.00
Aug 11 24  14:04,143360.00,0.00,294680.00,710470.00,40280.00,152330.00,0.00,135260.00,1820.00,335340.00,84710.00,58470.00,27560.00
Aug 11 24  14:05,134740.00,0.00,294050.00,707310.00,40050.00,153000.00,0.00,135260.00,1820.00,341540.00,86630.00,58490.00,26560.00
Aug 11 24  14:06,134650.00,0.00,293290.00,725730.00,36920.00,153960.00,0.00,135640.00,1820.00,336670.00,84230.00,58490.00,26560.00
Aug 11 24  14:07,133910.00,0.00,293470.00,719880.00,37700.00,153710.00,0.00,135640.00,1800.00,333620.00,84390.00,58490.00,26560.00
Aug 11 24  14:08,128410.00,0.00,293830.00,726530.00,38640.00,155250.00,0.00,135640.00,1800.00,335290.00,84650.00,58140.00,26750.00
Aug 11 24  14:09,146870.00,0.00,293410.00,745460.00,38690.00,155460.00,0.00,137110.00,1800.00,337220.00,84550.00,58140.00,26750.00
Aug 11 24  14:10,151410.00,0.00,292310.00,747820.00,37850.00,152490.00,0.00,137110.00,1810.00,338500.00,84280.00,58810.00,26750.00
Aug 11 24  14:11,137270.00,0.00,290480.00,730410.00,38360.00,151220.00,0.00,137110.00,1810.00,345240.00,84360.00,58810.00,27150.00
Aug 11 24  14:12,135490.00,0.00,292050.00,737380.00,38520.00,152190.00,0.00,139710.00,1810.00,357960.00,84650.00,58810.00,27150.00
Aug 11 24  14:13,131670.00,0.00,289300.00,743830.00,40750.00,149270.00,0.00,139710.00,1810.00,365660.00,84620.00,58420.00,27150.00
Aug 11 24  14:14,129450.00,0.00,293990.00,739320.00,39180.00,152350.00,0.00,139710.00,1810.00,371680.00,84960.00,58420.00,27120.00
Aug 11 24  14:15,143240.00,0.00,292430.00,733270.00,40720.00,153010.00,0.00,144540.00,1810.00,381820.00,84720.00,58420.00,27120.00
Aug 11 24  14:16,148990.00,0.00,292640.00,731320.00,40590.00,152340.00,0.00,144540.00,1810.00,372240.00,84890.00,59100.00,28460.00
Aug 11 24  14:17,152420.00,0.00,290680.00,734410.00,39340.00,153760.00,0.00,144540.00,1810.00,377710.00,84930.00,59100.00,28460.00
Aug 11 24  14:18,153780.00,0.00,290180.00,735540.00,37510.00,153290.00,0.00,145480.00,1500.00,383880.00,84460.00,59100.00,28460.00
Aug 11 24  14:19,130690.00,0.00,291980.00,737290.00,36650.00,154810.00,0.00,145480.00,1500.00,387170.00,84810.00,59270.00,29830.00
Aug 11 24  14:20,134770.00,0.00,290490.00,746840.00,38110.00,153440.00,0.00,145220.00,1500.00,390970.00,84650.00,59270.00,29830.00
Aug 11 24  14:21,133490.00,0.00,292160.00,737010.00,38160.00,153040.00,0.00,145220.00,1500.00,394870.00,87110.00,58930.00,29830.00
Aug 11 24  14:22,145580.00,0.00,289090.00,726020.00,39950.00,149580.00,0.00,145220.00,1500.00,373590.00,84600.00,58930.00,29680.00
Aug 11 24  14:23,132630.00,0.00,291300.00,729750.00,37240.00,153100.00,0.00,147350.00,1500.00,374630.00,84280.00,58930.00,29680.00
Aug 11 24  14:24,134110.00,0.00,291100.00,738110.00,37400.00,152970.00,0.00,147350.00,1500.00,384070.00,84380.00,59660.00,29680.00
Aug 11 24  14:25,143600.00,0.00,291590.00,740120.00,37200.00,154330.00,0.00,147350.00,1500.00,377820.00,84620.00,59660.00,30810.00
Aug 11 24  14:26,131030.00,0.00,292160.00,740750.00,39350.00,153940.00,0.00,147500.00,1500.00,377850.00,84700.00,59660.00,30810.00
Aug 11 24  14:27,140910.00,0.00,292330.00,750510.00,40190.00,155860.00,0.00,147500.00,1500.00,381050.00,84590.00,58770.00,30810.00
Aug 11 24  14:28,146560.00,0.00,290370.00,736370.00,38180.00,153580.00,0.00,147500.00,1500.00,383670.00,84670.00,58770.00,31850.00
Aug 11 24  14:29,134000.00,0.00,292400.00,732690.00,39940.00,153120.00,0.00,147300.00,1490.00,383540.00,84390.00,58770.00,31850.00
Aug 11 24  14:30,136500.00,0.00,291220.00,736210.00,40620.00,151840.00,0.00,147300.00,1490.00,379940.00,84610.00,59090.00,32870.00
Aug 11 24  14:31,137950.00,0.00,291920.00,710800.00,41920.00,150560.00,0.00,145850.00,1490.00,374060.00,85390.00,59090.00,32870.00
Aug 11 24  14:32,134270.00,0.00,293670.00,715010.00,39870.00,153350.00,0.00,145850.00,1800.00,366110.00,85370.00,59090.00,32870.00
